school,school_id,name,department,rating,difficulty,takeagain,most_common_tag,tags
Truman State University,1038,Franta Majs  ,Agriculture,3.1,3.8,43%,,
Truman State University,1038,Justin Jarvis  ,Economics,4.1,3.6,81%,,
Truman State University,1038,Stephen Christ   ,Sociology,4.8,3.6,,,
Truman State University,1038,Yuna Ferguson  ,Psychology,3.8,3.3,84%,,
Truman State University,1038,Matthew Wilson  ,Economics,2.5,,29%,,
Truman State University,1038,Michael LeFors  ,Economics,2.7,,,,
Truman State University,1038,Cory Anderson  ,Sociology,3.7,2.9,58%,,
Truman State University,1038,Janae Fritze  ,English,,,100%,,
Truman State University,1038,Oscar Sendon  ,Languages,,3.1,91%,,
Truman State University,1038,Stacy Bryant  ,Languages,,3.3,75%,,
Truman State University,1038,Sara Berke   ,Biology,3.3,3.5,40%,,
Truman State University,1038,Craig Hennigan  ,Communication,3.8,,73%,,
Truman State University,1038,Craig Bennigan  ,Communication,,,,,
Truman State University,1038,Jeff Lingwall  ,Business,4.7,2.8,100%,,
Truman State University,1038,Chris Outzen  ,Communication,3.8,2.7,67%,,
Truman State University,1038,Christopher  Outzen  ,Communication,,,100%,,
Truman State University,1038,Brett Berke  ,Biology,2.7,3.7,29%,,
Truman State University,1038,Bill Miller  ,Chemistry,3.8,4.1,77%,,
Truman State University,1038,Victoria Mayer  ,Sociology,2.3,2.9,29%,,
Truman State University,1038,Ashley Ramsey  ,Psychology,4.1,2.7,86%,,
Truman State University,1038,Jason McDonald  ,History,3.2,3.9,64%,,
Truman State University,1038,Isaac Ison  ,Accounting,2.3,3.5,34%,,
Truman State University,1038,Nicole Bene  ,Business,,3.5,,,
Truman State University,1038,Vanessa Williams  ,Mathematics,2.7,3.3,40%,,
Truman State University,1038,Eric Dickson  ,Music,4.6,2.9,84%,,
Truman State University,1038,Amy Eagan  ,Health Science,,,100%,,
Truman State University,1038,Brandy Schneider  ,Health Science,4.7,,100%,,
Truman State University,1038,Troy Paino  ,Political Science,,,,,
Truman State University,1038,Danielle Yakle  ,Art,4.5,2.7,91%,,
Truman State University,1038,Stephanie Maiden  ,Biology,4.3,3.3,93%,,
Truman State University,1038,Lydia Whitacre  ,English,3.5,3.3,,,
Truman State University,1038,Natalie Downer  ,Biology,3.3,3.3,,,
Truman State University,1038,Jeanne Harding  ,Education,3.8,,100%,,
Truman State University,1038,Luke Amoroso  ,Linguistics,4.5,2.9,90%,,
Truman State University,1038,Kristen Anguiano  ,Mathematics,2.4,3.2,50%,,
Truman State University,1038,Lasse Fuss  ,Economics,,3.2,,,
Truman State University,1038,Amanda Starks  ,Health Science,4.4,2.2,88%,,
Truman State University,1038,Steve Hadwiger  ,Nursing,,2.2,,,
Truman State University,1038,Heidi Cook  ,Art,3.6,3.3,40%,,
Truman State University,1038,Thomas Linz  ,Physics,4.3,3.3,,,
Truman State University,1038,Amy Teten  ,Health Science,4.8,3.5,100%,,
Truman State University,1038,Lisa Glaubitz  ,Career Development,4.8,,100%,,
Truman State University,1038,Neal McNabb  ,Criminal Justice,4.6,3.6,100%,,
Truman State University,1038,Ricardo Quinonez  ,Art,,3.6,,,
Truman State University,1038,Daniela Ostrowski  ,Biology,4.5,2.6,100%,,
Truman State University,1038,Sesha Dassanayakg  ,Mathematics,,,50%,,
Truman State University,1038,Michael Kuczynski  ,Biology,4.6,3.3,100%,,
Truman State University,1038,Curtis Blakely  ,Criminal Justice,4.8,1.9,100%,,
Truman State University,1038,Karuna Giri  ,Biology,2.9,3.7,50%,,
Truman State University,1038,Michael Bunchman  ,Music,,3.7,,,
Truman State University,1038,Jack Davis  ,Languages,3.4,3.4,60%,,
Truman State University,1038,Kevin Tate  ,Biology,2.1,,34%,,
Truman State University,1038,Michael Barnes  ,Accounting,4.2,2.8,90%,,
Truman State University,1038,Victor Márquez Barrios  ,Music,,2.5,100%,,
Truman State University,1038,Charles Gran  ,Music,,2.5,,,
Truman State University,1038,Chetan Jaiswal  ,Computer Science,3.6,3.2,67%,,
Truman State University,1038,Kelly Walter  ,Agriculture,,,100%,,
Truman State University,1038,Amy Norgard  ,Classics,4.9,2.9,100%,,
Truman State University,1038,Jessica Colpoys  ,Agriculture,4.5,3.2,100%,,
Truman State University,1038,Daniel McGurk  ,Information Science,,3.2,,,
Truman State University,1038,Jennifer Petersen  ,Business,,3.2,,,
Truman State University,1038,Gracie Regan  ,Communication,,,100%,,
Truman State University,1038,John Seiffertt  ,Computer Science,4.5,2.9,100%,,
Truman State University,1038,Samuel Ling  ,Physics,2.1,3.4,12%,,
Truman State University,1038,Patricia Hanson  ,Communication,3.4,3.8,60%,,
Truman State University,1038,Matthew Mower  ,Physics,3.3,,50%,,
Truman State University,1038,Jillian Downey  ,Mathematics,4.6,2.5,100%,,
Truman State University,1038,Stacy Davis  ,Languages,4.4,3.4,100%,,
Truman State University,1038,Karem Langer Pardo  ,Languages,,3.4,,,
Truman State University,1038,Andrea Nate  ,Languages,4.6,2.6,86%,,
Truman State University,1038,Bonnie Mitchell  ,Sociology,1.5,1.5,50%,,
Truman State University,1038,Audrey Viguier  ,Languages,4.2,,80%,,
Truman State University,1038,Brian Snyder  ,Health Science,4.6,2.5,100%,,
Truman State University,1038,Francine Fox  ,Art,4.8,2.2,100%,,
Truman State University,1038,Laura Bigger  ,Art,2.7,3.3,34%,,
Truman State University,1038,Jay Bauman  ,Health Science,3.4,3.8,50%,,
Truman State University,1038,Aurelia Mouzet  ,Languages,,3.8,,,
Truman State University,1038,Leonardo Speno  ,Business,,3.8,,,
Truman State University,1038,Sam McClure  ,Music,,3.8,,,
Truman State University,1038,Brian Ott  ,Sociology,4.6,2.5,92%,,
Truman State University,1038,Erik Alder  ,Languages,4.3,3.3,100%,,
Truman State University,1038,Shanon Barton  ,English,,3.3,,,
Truman State University,1038,Caleb Owen  ,History,,2.6,80%,,
Truman State University,1038,Steve Wilhoit  ,Criminal Justice,,1.5,100%,,
Truman State University,1038,Jacob Lyon  ,Chemistry,3.1,3.8,61%,,
Truman State University,1038,Elizabeth Saunders  ,Biology,3.7,,34%,,
Truman State University,1038,Sara Day  ,English,4.7,3.3,100%,,
Truman State University,1038,Tara Smithson  ,Languages,,3.1,88%,,
Truman State University,1038,Brittany Hagenhoff  ,Chemistry,2.9,3.6,43%,,
Truman State University,1038,Josh Hainy  ,Art,3.5,3.4,55%,,
Truman State University,1038,Hossein Mahzoon  ,Physics,4.3,3.4,86%,,
Truman State University,1038,Russell Nelson  ,Art,3.5,,50%,,
Truman State University,1038,Heidi Lindsey  ,Mathematics,2.8,3.8,50%,,
Truman State University,1038,Shannon Jumper  ,Languages,,3.8,,,
Truman State University,1038,Peumie Kuragama  ,Chemistry,4.2,3.3,84%,,
Truman State University,1038,Katie Judd  ,Psychology,4.7,2.8,100%,,
Truman State University,1038,Stephen Quinn  ,Mathematics,4.9,3.5,100%,,
Truman State University,1038,Mohammad Sherafati  ,Physics,,4.2,20%,,
Truman State University,1038,Jingyu Song  ,Economics,,4.2,,,
Truman State University,1038,Alan Smith  ,English,,,100%,,
Truman State University,1038,Aria Cabot  ,Languages,,,,,
Truman State University,1038,Elizabeth Fagan  ,History,,,100%,,
Truman State University,1038,Tetyana Beregovska  ,Mathematics,1.6,3.9,8%,,
Truman State University,1038,Cassidy Dobson  ,Chemistry,2.8,4.4,45%,,
Truman State University,1038,Jeanne Mitchell  ,Biology,,,100%,,
Truman State University,1038,Liulin Zhang  ,Languages,,,100%,,
Truman State University,1038,Lindsey Dunnagan  ,Art,,,100%,,
Truman State University,1038,Nancy Daley-Moore  ,Health Science,,3.2,100%,,
Truman State University,1038,Steven Brule  ,Academic Services,,,100%,,
Truman State University,1038,Brian Altenhofen  ,Communication,3.1,3.1,59%,,
Truman State University,1038,Summer Pennell  ,English,2.5,3.7,34%,,
Truman State University,1038,Carlo Annelli  ,Languages,4.5,2.5,100%,,
Truman State University,1038,Stephen Willcox  ,Criminal Justice,,,100%,,
Truman State University,1038,James Padfield  ,Writing,,,,,
Truman State University,1038,Maria Stephnie  ,Physics,,,,,
Truman State University,1038,Lin Jia-Yuan  ,Finance,,,,,
Truman State University,1038,Aaron Neeley  ,Art,,,100%,,
Truman State University,1038,Joanna Hubbard  ,Biology,3.2,,50%,,
Truman State University,1038,Andrew Kauffmann  ,Chemistry,3.3,3.1,58%,,
Truman State University,1038,Timothy Wiser  ,Physics,4.8,3.3,100%,,
Truman State University,1038,Robert Vest  ,Languages,4.7,,100%,,
Truman State University,1038,Monica Baron  ,English,,,,,
Truman State University,1038,Sarah Berke  ,Biology,,2.5,100%,,
Truman State University,1038,Katie Holtmeyer  ,English,,,100%,,
Truman State University,1038,Rafael Tubongbanua  ,Nursing,3.9,3.7,63%,,
Truman State University,1038,Sarah Muir  ,English,,1.7,100%,,
Truman State University,1038,Taylor Jokerst  ,English,,1.5,100%,,
Truman State University,1038,Rowen Conry  ,English,,,100%,,
Truman State University,1038,Josh Maurer  ,Business,3.8,,100%,,
Truman State University,1038,Stuart Winikoff  ,Chemistry,3.3,3.8,50%,,
Truman State University,1038,Mark Thompson  ,Career Development,,,50%,,
Truman State University,1038,Alexander Taylor  ,Agriculture,,1.7,100%,,
Truman State University,1038,Michelle Winchester  ,Theater,4.8,2.8,100%,,
Truman State University,1038,Kristen Welker  ,Health Science,,,100%,,
Truman State University,1038,Bharathi Aravamudan  ,Biology,2.2,2.6,40%,,
Truman State University,1038,Steven Smith  ,Interdisciplinary Studies,,2.6,,,
Truman State University,1038,William Alexander  ,Biology,2.9,4.4,37%,,
Truman State University,1038,Heather Amos  ,Accounting,4.3,3.3,100%,,
Truman State University,1038,Brenda Austin  ,Nursing,,,100%,,
Truman State University,1038,Elizabeth Wiles  ,Criminal Justice,,,100%,,
Truman State University,1038,Jocelyn Prendergast  ,Music,4.5,2.5,50%,,
Truman State University,1038,Robert Sieg  ,Biology,4.5,3.5,100%,,
Truman State University,1038,Drew Sieg  ,Biology,4.8,3.5,100%,,
Truman State University,1038,Julie Noringriis  ,English,,,100%,,
Truman State University,1038,Jahangir Alam  ,Economics,,,,,
Truman State University,1038,Xin Gao  ,Music,,,,,
Truman State University,1038,Van Tegtmeier  ,English,3.5,,50%,,
Truman State University,1038,Carol Lockhart  ,Academic Services,,,,,
Truman State University,1038,Nina Smith  ,Sociology,3.7,2.3,75%,,
Truman State University,1038,Allison Kester  ,English,,,100%,,
Truman State University,1038,Scott Templeton  ,Business,,,100%,,
Truman State University,1038,Katrina Schmerold  ,Psychology,,2.4,100%,,
Truman State University,1038,Sheena Nichols  ,Nursing,,1.3,100%,,
Truman State University,1038,Emily Olsen  ,Linguistics,4.7,3.3,100%,,
Truman State University,1038,Akhilesh Ojha  ,Business,,,100%,,
Truman State University,1038,Jiba Dahal  ,Physics,4.7,,84%,,
Truman State University,1038,Katherine (Katie) Judd  ,Psychology,,,,,
Truman State University,1038,Kafi Rahman  ,Computer Science,3.3,2.8,100%,,
Truman State University,1038,Salvatore Costa  ,Interdisciplinary Studies,,,100%,,
Truman State University,1038,Brad Carlson  ,Theater,,,100%,,
Truman State University,1038,Grace Fodor  ,English,,,100%,,
Truman State University,1038,Craig Forrest  ,History,,,100%,,
Truman State University,1038,Gregory Richter  ,Languages,,,100%,,
Truman State University,1038,Todd Palumbo  ,Mathematics,,,,,
Truman State University,1038,Michelle Boyd  ,Biology,,,100%,,
Truman State University,1038,Michael Rucker  ,Music,,,,,
Truman State University,1038,Jacob Colangelo  ,English,,,,,
Truman State University,1038,John Ma  ,Biology,3.2,2.3,42%,,
Truman State University,1038,William Ashcraft  ,Philosophy,3.5,2.5,58%,,
Truman State University,1038,Enrique Pareja  ,Education,2.9,2.6,25%,,
Truman State University,1038,Pamela Ryan  ,Mathematics,3.9,3.1,100%,,
Truman State University,1038,Derek Franklin  ,English,,,100%,,
Truman State University,1038,Hena Ahmad  ,Literature,2.6,3.2,13%,,
Truman State University,1038,Trevor Shonhiwa  ,Accounting,2.8,3.2,43%,,
Truman State University,1038,David Partenheimer  ,English,3.5,3.3,67%,,
University of Northern Iowa,1312,Jesse Swan  ,English,3.1,3.4,30%,,
University of Northern Iowa,1312,Dennis Clayson  ,Marketing,2.5,3.4,,,
University of Northern Iowa,1312,Ralph Scott  ,Education,2.3,3.4,,,
University of Northern Iowa,1312,Jeff Tamplin  ,Biology,4.8,2.7,100%,,
University of Northern Iowa,1312,Robert Washut  ,Music,4.7,2.7,,,
University of Northern Iowa,1312,Richard Featherstone  ,Criminal Justice,4.4,2.7,,,
University of Northern Iowa,1312,Kristin Mack  ,Social Science,,3.1,77%,,
University of Northern Iowa,1312,Joe Gorton  ,Social Science,4.3,3.2,100%,,
University of Northern Iowa,1312,Sonia Yetter  ,Languages,2.8,3.2,,,
University of Northern Iowa,1312,Fred Abraham  ,Economics,4.3,3.2,,,
University of Northern Iowa,1312,John Higdon  ,Humanities,4.8,3.2,,,
University of Northern Iowa,1312,Adrienne Stanley  ,Mathematics,4.2,,90%,,
University of Northern Iowa,1312,Daryl Smith  ,Science,3.5,,,,
University of Northern Iowa,1312,J. Mccormick  ,Computer Science,3.3,,,,
University of Northern Iowa,1312,Doug Shaw  ,Mathematics,4.2,2.9,67%,,
University of Northern Iowa,1312,Heidi Noonan-Day  ,Business,4.5,2.8,87%,,
University of Northern Iowa,1312,Diane Depken  ,Education,,3.5,19%,,
University of Northern Iowa,1312,Thomas Davis  ,Health Education,2.9,3.5,,,
University of Northern Iowa,1312,B. Keith Crew  ,Social Science,3.6,2.8,75%,,
University of Northern Iowa,1312,Clemens Bartollas  ,Criminal Justice,3.9,2.7,70%,,
University of Northern Iowa,1312,Art Cox  ,Business,3.4,4.1,80%,,
University of Northern Iowa,1312,Jim Demastes  ,Science,4.8,2.2,100%,,
University of Northern Iowa,1312,Russell Campbell  ,Mathematics,1.6,4.1,13%,,
University of Northern Iowa,1312,Syed Kirmani  ,Mathematics,,3.4,17%,,
University of Northern Iowa,1312,Vince Gotera  ,English,,2.5,63%,,
University of Northern Iowa,1312,Karen Tracey  ,English,4.1,2.4,75%,,
University of Northern Iowa,1312,Anne Myles  ,English,3.3,2.4,,,
University of Northern Iowa,1312,Gerald Smith  ,Accounting,3.3,2.7,17%,,
University of Northern Iowa,1312,Ronald Johnson  ,Music,2.6,2.7,,,
University of Northern Iowa,1312,John Vallentine  ,Music,3.7,2.7,,,
University of Northern Iowa,1312,Mohammad Iqbal  ,Science,3.8,2.6,80%,,
University of Northern Iowa,1312,Margaret Prophet  ,Mathematics,3.7,2.6,,,
University of Northern Iowa,1312,Jay Lees  ,History,,2.6,,,
University of Northern Iowa,1312,J. Henry Owusu  ,Geography,2.6,2.8,50%,,
University of Northern Iowa,1312,Imam Alam  ,Economics,3.6,3.4,83%,,
University of Northern Iowa,1312,Randy Grabowski  ,Music,,3.4,,,
University of Northern Iowa,1312,Philip East  ,Computer Science,1.3,3.4,,,
University of Northern Iowa,1312,Tom Connors  ,History,4.8,2.6,100%,,
University of Northern Iowa,1312,Mark Fienup  ,Computer Science,,2.7,86%,,
University of Northern Iowa,1312,Ben Schafer  ,Computer Science,4.2,2.8,50%,,
University of Northern Iowa,1312,Allen Rappaport  ,Business,1.5,2.8,,,
University of Northern Iowa,1312,Kyle Kostelecky  ,Social Science,4.7,2.1,100%,,
University of Northern Iowa,1312,Sara Kimble  ,History,3.6,2.1,,,
University of Northern Iowa,1312,Lee Jian  ,Anthropology,3.5,2.8,43%,,
University of Northern Iowa,1312,Rowena Tan  ,Psychology,4.3,1.7,100%,,
University of Northern Iowa,1312,Dorthy Brecheinen  ,Science,,1.7,,,
University of Northern Iowa,1312,Kirk Stufflebeam  ,Geography,4.7,2.5,100%,,
University of Northern Iowa,1312,Radhi Al-Mabuk  ,Education,4.4,2.3,78%,,
University of Northern Iowa,1312,Gregory Bruess  ,History,4.2,2.8,73%,,
University of Northern Iowa,1312,Siobahn Morgan  ,Science,4.3,2.8,67%,,
University of Northern Iowa,1312,Cathy Desoto  ,Psychology,3.9,2.8,58%,,
University of Northern Iowa,1312,Mike White  ,Management,3.4,2.8,,,
University of Northern Iowa,1312,Bradly Barrett  ,Music,3.8,2.8,,,
University of Northern Iowa,1312,Jerome Soneson  ,Religion,3.7,3.4,25%,,
University of Northern Iowa,1312,Donna Hoffman  ,Political Science,,3.5,50%,,
University of Northern Iowa,1312,Ivonne Cuadra  ,Languages,2.3,3.5,,,
University of Northern Iowa,1312,Paul Siddens  ,Communication,4.3,2.6,100%,,
University of Northern Iowa,1312,Melissa Beall  ,Communication,2.4,2.6,,,
University of Northern Iowa,1312,Sarina Chen  ,Communication,4.3,1.3,93%,,
University of Northern Iowa,1312,Grant Tracey  ,English,4.9,,100%,,
University of Northern Iowa,1312,Timothy Lindquist  ,Accounting,3.9,4.5,91%,,
University of Northern Iowa,1312,Michael Roth  ,Science,4.8,4.5,,,
University of Northern Iowa,1312,Tom Kline  ,Mathematics,,2.1,75%,,
University of Northern Iowa,1312,Dale Cyphert  ,Management,2.8,2.1,,,
University of Northern Iowa,1312,Darlene Coarts  ,Accounting,,2.1,,,
University of Northern Iowa,1312,Jerry Smith  ,Business,4.3,3.5,50%,,
University of Northern Iowa,1312,Atul Mitra  ,Management,3.9,3.1,60%,,
University of Northern Iowa,1312,Susan Wurtz  ,Management,1.6,3.1,,,
University of Northern Iowa,1312,Gary Gute  ,Social Science,4.3,1.8,100%,,
University of Northern Iowa,1312,Adam Butler  ,Psychology,,1.8,,,
University of Northern Iowa,1312,Alan Schmitz  ,Music,3.7,1.8,,,
University of Northern Iowa,1312,Suzanne Freedman  ,Education,3.1,2.6,100%,,
University of Northern Iowa,1312,Jennifer Cooley  ,Languages,4.4,2.4,100%,,
University of Northern Iowa,1312,Ken McCormick  ,Economics,4.7,2.7,100%,,
University of Northern Iowa,1312,Sean Botkin  ,Music,,2.7,,,
University of Northern Iowa,1312,Robert Dise  ,History,3.5,,81%,,
University of Northern Iowa,1312,Dean Franzen  ,Mathematics,4.6,,100%,,
University of Northern Iowa,1312,Joe Wilson  ,Not Specified,3.9,,,,
University of Northern Iowa,1312,David Walker  ,History,4.9,,,,
University of Northern Iowa,1312,John Baskerville  ,History,4.5,,,,
University of Northern Iowa,1312,Mark Jacobson  ,Computer Science,,2.5,43%,,
University of Northern Iowa,1312,Brian Roberts  ,History,4.5,3.4,89%,,
